국가별,1994
미국,6745166.8
중국,4057617.0
러시아,2122812.4
일본,1352429.8
인도,1214248.0
독일,1127792.6
영국,763724.1
캐나다,621934.1
브라질,613905.5
우크라이나,604913.2
프랑스,528083.8
멕시코,513962.0
이탈리아,509371.4
폴란드,444827.5
오스트레일리아,442610.6
대한민국,403568.6
이란,385433.3
남아프리카공화국,379837.2
인도네시아,334191.2
스페인,310885.5
카자흐스탄,273342.8
아르헨티나,243598.7
튀르키예,234387.8
네덜란드,231199.9
루마니아,181845.5
체코,159410.6
벨기에,151445.5
콜롬비아,113044.9
그리스,107457.6
벨라루스,96343.5
덴마크,82598.8
헝가리,78750.6
오스트리아,76726.0
핀란드,75492.4
스웨덴,73940.3
불가리아,70605.3
뉴질랜드,67859.2
포르투갈,64652.6
아일랜드,58593.6
페루,57582.9
칠레,54516.6
스위스,52929.3
슬로바키아,52686.7
노르웨이,50502.1
리투아니아,23515.7
에스토니아,22225.0
크로아티아,22015.0
슬로베니아,18082.3
라트비아,13958.3
룩셈부르크,12447.6
코스타리카,9622.3
키프로스,7057.4
아이슬란드,3424.4
몰타,2894.1
리히텐슈타인,230.7
모나코,108.8
이스라엘,0.0
사우디아라비아,0.0
