국가별,2002
미국,7293277.7
러시아,1908501.9
일본,1371613.9
독일,1033037.9
브라질,760963.1
캐나다,715489.8
영국,705879.6
멕시코,606421.9
이탈리아,567753.1
프랑스,548271.5
인도네시아,545911.0
대한민국,538458.1
오스트레일리아,513171.0
우크라이나,431034.5
스페인,400722.5
폴란드,382301.8
튀르키예,285623.4
아르헨티나,269315.6
카자흐스탄,263995.4
네덜란드,218256.5
루마니아,147998.8
벨기에,147415.1
체코,146965.8
그리스,127719.2
콜롬비아,120091.3
포르투갈,86395.0
오스트리아,86267.5
벨라루스,79125.3
핀란드,77885.7
뉴질랜드,77682.4
헝가리,75478.6
덴마크,73871.2
칠레,71151.2
아일랜드,69975.2
스웨덴,69735.2
불가리아,57719.9
노르웨이,54172.9
스위스,53808.3
슬로바키아,49870.2
크로아티아,27906.9
리투아니아,20626.1
슬로베니아,20318.6
에스토니아,17300.1
룩셈부르크,10915.3
라트비아,10728.0
코스타리카,10518.5
키프로스,8482.3
아이슬란드,4143.9
몰타,3046.8
리히텐슈타인,253.6
모나코,107.1
페루,0.0
중국,0.0
인도,0.0
이란,0.0
이스라엘,0.0
사우디아라비아,0.0
남아프리카공화국,0.0
