국가별,2003
미국,7352702.4
러시아,1940117.8
일본,1378452.0
독일,1029390.0
브라질,778785.7
캐나다,734140.6
영국,711313.3
멕시코,606865.1
이탈리아,587247.9
인도네시아,559139.0
프랑스,552609.5
대한민국,548808.4
오스트레일리아,511714.2
우크라이나,440311.8
스페인,407928.8
폴란드,395538.6
튀르키예,304794.8
아르헨티나,286381.6
카자흐스탄,278029.5
네덜란드,218993.8
루마니아,153862.7
체코,150152.9
벨기에,147731.5
그리스,131569.0
콜롬비아,124665.6
오스트리아,91636.3
핀란드,85490.4
포르투갈,81299.2
벨라루스,80871.1
뉴질랜드,79827.4
덴마크,79006.6
헝가리,78367.7
칠레,72184.5
아일랜드,70468.5
스웨덴,70071.5
이스라엘,69312.5
불가리아,62658.9
노르웨이,54947.6
스위스,54870.4
슬로바키아,49973.5
크로아티아,29369.4
리투아니아,20792.9
슬로베니아,19987.8
에스토니아,19233.3
룩셈부르크,11366.8
라트비아,10921.2
코스타리카,10893.0
키프로스,8874.1
아이슬란드,4106.9
몰타,3269.0
리히텐슈타인,263.7
모나코,104.1
페루,0.0
중국,0.0
인도,0.0
이란,0.0
사우디아라비아,0.0
남아프리카공화국,0.0
