국가별,1998
미국,7124684.3
러시아,1870018.3
일본,1330304.2
독일,1077604.1
영국,752806.8
브라질,685872.4
캐나다,682434.8
멕시코,577829.1
프랑스,559284.3
이탈리아,550586.0
오스트레일리아,484037.1
우크라이나,480913.0
대한민국,431434.5
폴란드,419389.8
스페인,342183.0
튀르키예,280319.0
아르헨티나,262725.1
카자흐스탄,252975.0
네덜란드,233540.2
루마니아,168185.2
벨기에,154012.9
체코,151034.6
콜롬비아,123130.1
그리스,122993.7
벨라루스,87757.9
오스트리아,82012.9
덴마크,79455.9
헝가리,77784.5
포르투갈,75058.7
스웨덴,72734.2
핀란드,72727.2
뉴질랜드,71186.9
칠레,70882.6
아일랜드,66292.5
불가리아,65356.8
스위스,54784.1
노르웨이,53765.4
슬로바키아,52118.3
크로아티아,24667.9
리투아니아,23912.7
슬로베니아,19600.9
에스토니아,18992.0
라트비아,11576.4
코스타리카,9811.8
룩셈부르크,8590.9
키프로스,7754.9
아이슬란드,3907.4
몰타,2787.7
리히텐슈타인,260.2
모나코,107.0
페루,0.0
중국,0.0
인도,0.0
인도네시아,0.0
이란,0.0
이스라엘,0.0
사우디아라비아,0.0
남아프리카공화국,0.0
