국가별,2001
미국,7253522.3
러시아,1928620.0
일본,1347561.4
독일,1054869.1
브라질,744084.2
영국,727063.5
캐나다,710171.8
멕시코,583999.1
이탈리아,561840.0
프랑스,554283.3
인도네시아,537949.0
대한민국,516008.7
오스트레일리아,509456.1
우크라이나,445990.7
폴란드,392523.0
스페인,382042.8
튀르키예,279740.1
아르헨티나,276902.6
카자흐스탄,247386.5
네덜란드,220583.2
체코,150760.2
벨기에,147319.1
루마니아,145982.3
그리스,127731.0
콜롬비아,119766.8
오스트리아,84514.1
포르투갈,81939.9
벨라루스,79825.9
뉴질랜드,77755.8
헝가리,77185.0
핀란드,75474.8
덴마크,74398.1
아일랜드,71814.5
칠레,69957.3
스웨덴,69128.5
불가리아,60267.2
스위스,55364.3
노르웨이,55298.6
슬로바키아,51256.6
크로아티아,26840.7
리투아니아,20266.2
슬로베니아,20040.6
에스토니아,17888.0
라트비아,10760.0
코스타리카,10292.0
룩셈부르크,10137.3
키프로스,8247.8
아이슬란드,4049.7
몰타,3026.0
리히텐슈타인,247.3
모나코,106.7
페루,0.0
중국,0.0
인도,0.0
이란,0.0
이스라엘,0.0
사우디아라비아,0.0
남아프리카공화국,0.0
