국가별,2021
미국,6340228.3
러시아,2156599.3
일본,1168094.5
독일,760358.0
캐나다,670428.3
튀르키예,564389.8
오스트레일리아,528631.7
영국,429489.5
프랑스,420060.8
이탈리아,417591.4
폴란드,399438.5
카자흐스탄,338123.4
우크라이나,327258.8
스페인,288847.8
네덜란드,167153.3
체코,118381.7
루마니아,115403.2
벨기에,110951.7
벨라루스,91988.2
오스트리아,77532.4
그리스,77488.8
뉴질랜드,76824.6
헝가리,64217.8
아일랜드,62109.9
포르투갈,56359.4
불가리아,53917.3
노르웨이,48902.0
스웨덴,47816.7
핀란드,47799.5
덴마크,45515.6
스위스,45135.7
슬로바키아,41226.5
크로아티아,24446.4
리투아니아,20251.5
슬로베니아,16106.5
에스토니아,12615.2
라트비아,10725.3
룩셈부르크,9390.7
키프로스,8670.0
아이슬란드,4662.2
몰타,2133.6
리히텐슈타인,183.9
모나코,73.6
중국,0.0
남아프리카공화국,0.0
페루,0.0
코스타리카,0.0
콜롬비아,0.0
칠레,0.0
브라질,0.0
아르헨티나,0.0
멕시코,0.0
사우디아라비아,0.0
이스라엘,0.0
이란,0.0
인도네시아,0.0
인도,0.0
대한민국,0.0
