국가별,2009
미국,6840741.5
러시아,1925038.2
일본,1246549.6
독일,898336.0
브라질,858585.5
멕시코,721705.0
캐나다,689549.3
인도네시아,628562.0
영국,601900.3
대한민국,598040.3
오스트레일리아,552127.4
이탈리아,511655.0
프랑스,506882.1
튀르키예,395177.1
우크라이나,390533.1
폴란드,389826.8
스페인,369811.1
아르헨티나,322554.2
카자흐스탄,294889.3
네덜란드,202300.7
콜롬비아,145672.9
체코,137280.3
루마니아,131293.9
벨기에,126438.5
그리스,125261.4
벨라루스,89716.1
칠레,86932.0
오스트리아,80137.0
뉴질랜드,76647.3
포르투갈,73810.1
이스라엘,72457.5
핀란드,67693.6
헝가리,65924.5
덴마크,65544.9
아일랜드,63528.3
스웨덴,58395.3
불가리아,56758.6
스위스,53726.3
노르웨이,52541.1
슬로바키아,44955.4
크로아티아,28577.6
리투아니아,19826.1
슬로베니아,19566.6
에스토니아,16508.3
코스타리카,12534.6
룩셈부르크,11584.2
라트비아,10790.6
키프로스,9790.0
아이슬란드,5001.5
몰타,2885.3
리히텐슈타인,243.8
모나코,90.2
페루,0.0
중국,0.0
인도,0.0
이란,0.0
사우디아라비아,0.0
남아프리카공화국,0.0
