국가별,2010
중국,10543331.0
미국,7058197.9
인도,2136826.1
러시아,2019393.4
일본,1300046.8
독일,932379.1
브라질,921055.1
멕시코,719697.3
캐나다,701867.6
인도네시아,685711.0
대한민국,656119.7
영국,615724.6
오스트레일리아,547172.8
사우디아라비아,525332.2
이탈리아,523465.7
프랑스,511152.9
우크라이나,407345.8
폴란드,407237.0
튀르키예,398793.2
스페인,354652.3
카자흐스탄,315855.5
아르헨티나,300695.2
네덜란드,214236.6
콜롬비아,155060.4
체코,140167.6
벨기에,133644.3
루마니아,126669.9
그리스,119160.0
벨라루스,91884.3
칠레,86969.7
오스트리아,84693.3
페루,83995.9
뉴질랜드,77328.0
핀란드,75556.0
이스라엘,75241.0
포르투갈,69529.9
헝가리,66533.8
덴마크,65857.5
스웨덴,64375.7
아일랜드,63032.2
불가리아,59383.2
스위스,55306.9
노르웨이,54925.1
슬로바키아,45766.6
크로아티아,28171.1
에스토니아,21111.6
리투아니아,20741.8
슬로베니아,19797.9
코스타리카,12896.0
룩셈부르크,12159.1
라트비아,11857.9
키프로스,9455.9
아이슬란드,4906.4
몰타,2962.3
리히텐슈타인,228.8
모나코,87.8
이란,0.0
남아프리카공화국,0.0
