국가별,1990
미국,6487331.0
러시아,3166579.1
일본,1269334.0
독일,1251224.8
우크라이나,942800.5
영국,806301.8
캐나다,588602.8
브라질,552640.8
프랑스,540830.7
이탈리아,521480.3
폴란드,474554.3
멕시코,467413.1
오스트레일리아,438056.8
카자흐스탄,386682.8
남아프리카공화국,347349.4
대한민국,292105.1
스페인,287710.3
인도네시아,266818.4
루마니아,257137.2
네덜란드,221781.0
아르헨티나,220240.8
튀르키예,219526.2
체코,198775.3
사우디아라비아,165269.0
벨기에,145844.5
벨라루스,145339.9
그리스,103985.7
콜롬비아,101878.8
불가리아,98910.3
헝가리,94985.0
오스트리아,79047.2
슬로바키아,73738.7
덴마크,71820.9
스웨덴,71478.3
핀란드,71087.8
뉴질랜드,64720.1
포르투갈,59473.4
아일랜드,55642.8
스위스,54933.9
노르웨이,50712.5
칠레,48818.7
리투아니아,48134.5
에스토니아,40276.4
크로아티아,31454.2
라트비아,26022.7
슬로베니아,18797.7
룩셈부르크,12722.4
코스타리카,8196.6
키프로스,5571.7
아이슬란드,3682.0
몰타,2626.4
리히텐슈타인,229.6
모나코,102.5
이스라엘,0.0
이란,0.0
중국,0.0
페루,0.0
인도,0.0
