국가별,2018
미국,6754831.7
러시아,2145241.4
일본,1242715.7
독일,846171.2
멕시코,765600.8
대한민국,726977.6
캐나다,724615.8
오스트레일리아,560827.4
튀르키예,523108.0
영국,467870.0
프랑스,447070.0
이탈리아,433630.9
폴란드,409004.0
카자흐스탄,383836.6
우크라이나,339815.2
스페인,328905.1
네덜란드,186759.6
콜롬비아,180727.2
체코,129180.1
루마니아,119236.8
벨기에,117584.9
칠레,109460.8
그리스,92857.1
벨라루스,92202.4
오스트리아,78854.4
뉴질랜드,78776.3
이스라엘,78286.0
포르투갈,67765.0
헝가리,65033.6
아일랜드,63734.1
핀란드,55949.7
불가리아,55361.8
노르웨이,52703.0
스웨덴,51784.2
덴마크,50726.0
스위스,46741.2
슬로바키아,42276.4
크로아티아,24601.0
에스토니아,20030.1
리투아니아,20013.5
슬로베니아,17689.1
라트비아,11272.3
룩셈부르크,10563.3
키프로스,8821.2
아이슬란드,4870.4
몰타,2037.8
리히텐슈타인,181.7
모나코,86.7
페루,0.0
중국,0.0
인도,0.0
인도네시아,0.0
이란,0.0
사우디아라비아,0.0
아르헨티나,0.0
브라질,0.0
코스타리카,0.0
남아프리카공화국,0.0
