국가별,2011
미국,6907203.2
러시아,2076058.2
일본,1350741.1
브라질,954163.3
독일,907502.2
멕시코,737877.0
인도네시아,726262.0
캐나다,711312.8
대한민국,684756.0
영국,570233.5
오스트레일리아,549007.4
이탈리아,510854.6
프랑스,486264.3
우크라이나,428749.0
튀르키예,428617.6
폴란드,405798.8
스페인,354632.2
아르헨티나,310314.5
카자흐스탄,306112.3
네덜란드,199922.9
콜롬비아,154098.6
체코,138568.0
루마니아,132871.1
벨기에,123193.0
그리스,116179.1
칠레,95615.7
벨라루스,91314.5
오스트리아,82505.8
이스라엘,77722.5
뉴질랜드,77106.2
포르투갈,68058.2
핀란드,67815.6
헝가리,64870.2
불가리아,64728.5
덴마크,60652.6
스웨덴,60012.3
아일랜드,58852.5
노르웨이,53999.2
스위스,51186.3
슬로바키아,44839.9
크로아티아,27868.7
리투아니아,21104.5
에스토니아,21079.7
슬로베니아,19716.0
코스타리카,13284.9
룩셈부르크,12040.5
라트비아,11066.3
키프로스,9158.5
아이슬란드,4692.3
몰타,2961.1
리히텐슈타인,215.9
모나코,86.3
페루,0.0
중국,0.0
인도,0.0
이란,0.0
사우디아라비아,0.0
남아프리카공화국,0.0
