국가별,2013
미국,6841661.1
러시아,2041805.2
일본,1405350.4
브라질,1030985.7
독일,933505.4
인도네시아,796579.0
멕시코,735453.2
캐나다,723096.3
대한민국,697297.6
영국,572040.7
오스트레일리아,543798.7
프랑스,487905.8
이탈리아,456475.7
튀르키예,440195.3
우크라이나,409243.2
폴란드,393881.5
아르헨티나,321011.9
카자흐스탄,320869.5
스페인,320452.3
네덜란드,195278.0
콜롬비아,162655.7
체코,129251.7
벨기에,120523.7
루마니아,118721.7
그리스,103262.3
칠레,100438.2
벨라루스,94456.4
오스트리아,80228.5
뉴질랜드,78430.0
이스라엘,77818.2
포르투갈,64156.8
핀란드,62700.9
아일랜드,59711.6
헝가리,58661.1
덴마크,57779.4
스웨덴,55473.6
불가리아,54453.7
노르웨이,53615.1
스위스,53361.8
슬로바키아,42131.2
크로아티아,24890.1
에스토니아,21865.1
리투아니아,19954.6
슬로베니아,18382.0
코스타리카,13735.7
룩셈부르크,11281.3
라트비아,10800.4
키프로스,7920.2
아이슬란드,4694.7
몰타,2799.2
리히텐슈타인,231.3
모나코,91.1
페루,0.0
중국,0.0
인도,0.0
이란,0.0
사우디아라비아,0.0
남아프리카공화국,0.0
