국가별,2004
미국,7464364.9
러시아,1952617.2
일본,1369829.3
독일,1010291.1
브라질,815887.2
캐나다,736725.5
영국,707931.0
멕시코,626817.0
이탈리아,592903.4
인도네시아,583101.0
대한민국,557058.8
프랑스,552209.1
오스트레일리아,528827.4
우크라이나,443118.4
스페인,423589.7
폴란드,400799.4
튀르키예,314423.6
아르헨티나,298167.4
카자흐스탄,282922.8
네덜란드,220479.0
루마니아,152121.6
체코,151010.0
벨기에,148523.9
그리스,132215.1
콜롬비아,127551.9
오스트리아,91427.9
벨라루스,84545.8
포르투갈,84520.6
핀란드,81739.4
뉴질랜드,79669.2
칠레,77731.9
헝가리,77192.1
덴마크,73060.1
아일랜드,69723.0
이스라엘,69588.9
스웨덴,69410.3
불가리아,61760.6
스위스,55465.8
노르웨이,55428.0
슬로바키아,50680.0
크로아티아,29386.5
리투아니아,21592.7
슬로베니아,20386.4
에스토니아,19362.3
룩셈부르크,12740.9
코스타리카,10924.2
라트비아,10862.7
키프로스,9077.6
아이슬란드,4210.9
몰타,3176.1
리히텐슈타인,264.0
모나코,98.9
페루,0.0
중국,0.0
인도,0.0
이란,0.0
사우디아라비아,0.0
남아프리카공화국,0.0
