국가별,1999
미국,7169885.4
러시아,1900503.7
일본,1353662.4
독일,1043180.8
영국,723801.6
브라질,702927.6
캐나다,694516.9
멕시코,569142.3
이탈리아,556140.4
프랑스,554358.8
오스트레일리아,489971.2
대한민국,469414.8
우크라이나,449769.1
폴란드,407531.8
스페인,368362.6
튀르키예,277776.8
아르헨티나,264637.8
카자흐스탄,224661.2
네덜란드,221071.1
루마니아,150290.1
벨기에,147732.8
체코,141062.0
그리스,122985.9
콜롬비아,117878.9
벨라루스,84261.5
포르투갈,83168.6
오스트리아,80455.2
헝가리,78248.0
덴마크,76824.9
칠레,73878.0
뉴질랜드,72975.5
핀란드,72048.0
스웨덴,69602.8
아일랜드,67523.4
불가리아,58274.2
노르웨이,54741.4
스위스,54585.8
슬로바키아,50854.3
크로아티아,25955.2
리투아니아,21098.3
슬로베니아,18985.9
에스토니아,17829.2
라트비아,10790.4
코스타리카,9951.7
룩셈부르크,9051.3
키프로스,8032.3
아이슬란드,4123.1
몰타,2845.1
리히텐슈타인,257.1
모나코,108.2
페루,0.0
중국,0.0
인도,0.0
인도네시아,0.0
이란,0.0
이스라엘,0.0
사우디아라비아,0.0
남아프리카공화국,0.0
