국가별,1991
미국,6418406.2
러시아,3005319.4
일본,1283796.3
독일,1205064.6
우크라이나,856425.6
영국,815170.0
캐나다,582031.2
브라질,574601.5
프랑스,566897.4
이탈리아,522696.7
멕시코,477528.9
폴란드,463180.0
오스트레일리아,438049.3
카자흐스탄,374536.0
대한민국,315352.6
스페인,295442.8
인도네시아,292610.4
아르헨티나,230413.8
네덜란드,229712.0
튀르키예,226794.7
루마니아,210408.3
체코,180859.7
벨기에,148579.6
벨라루스,139713.4
콜롬비아,104424.8
그리스,104006.3
헝가리,88674.8
오스트리아,82711.2
덴마크,82433.0
불가리아,80843.2
스웨덴,71587.8
핀란드,69041.5
뉴질랜드,65688.4
슬로바키아,64343.4
포르투갈,61397.5
스위스,56818.3
아일랜드,56553.5
리투아니아,50100.7
노르웨이,48339.0
칠레,47107.5
에스토니아,37402.7
크로아티아,24818.2
라트비아,24132.7
슬로베니아,17447.8
룩셈부르크,13353.3
코스타리카,8056.6
키프로스,6076.4
아이슬란드,3475.8
몰타,2480.1
리히텐슈타인,237.2
모나코,103.3
중국,0.0
인도,0.0
이란,0.0
이스라엘,0.0
사우디아라비아,0.0
페루,0.0
남아프리카공화국,0.0
