국가별,1988
폴란드,579868.8
대한민국,0.0
핀란드,0.0
벨기에,0.0
벨라루스,0.0
오스트리아,0.0
그리스,0.0
뉴질랜드,0.0
헝가리,0.0
아일랜드,0.0
포르투갈,0.0
불가리아,0.0
노르웨이,0.0
스웨덴,0.0
덴마크,0.0
체코,0.0
스위스,0.0
슬로바키아,0.0
크로아티아,0.0
리투아니아,0.0
슬로베니아,0.0
에스토니아,0.0
라트비아,0.0
룩셈부르크,0.0
키프로스,0.0
아이슬란드,0.0
몰타,0.0
리히텐슈타인,0.0
루마니아,0.0
네덜란드,0.0
중국,0.0
스페인,0.0
인도,0.0
인도네시아,0.0
이란,0.0
이스라엘,0.0
사우디아라비아,0.0
멕시코,0.0
아르헨티나,0.0
브라질,0.0
칠레,0.0
콜롬비아,0.0
코스타리카,0.0
페루,0.0
남아프리카공화국,0.0
미국,0.0
러시아,0.0
일본,0.0
독일,0.0
캐나다,0.0
튀르키예,0.0
오스트레일리아,0.0
영국,0.0
프랑스,0.0
이탈리아,0.0
카자흐스탄,0.0
우크라이나,0.0
모나코,0.0
