국가별,2016
미국,6578432.4
인도,2839425.0
러시아,2033968.4
일본,1300146.8
브라질,1014702.4
독일,898559.8
인도네시아,883224.0
멕시코,785540.4
캐나다,704927.9
대한민국,693687.7
오스트레일리아,552354.8
튀르키예,501107.9
영국,488309.3
프랑스,462641.6
이탈리아,442962.3
폴란드,394315.3
카자흐스탄,346787.3
우크라이나,337606.2
스페인,321649.7
네덜란드,194644.5
콜롬비아,175628.9
체코,130107.0
벨기에,117419.6
루마니아,115310.2
칠레,107545.5
페루,96302.9
그리스,92274.5
벨라루스,87563.3
오스트리아,79821.3
이스라엘,78619.1
뉴질랜드,76930.2
포르투갈,66351.9
아일랜드,64005.4
헝가리,62696.2
핀란드,57833.2
불가리아,57773.6
스웨덴,53468.3
노르웨이,53447.0
덴마크,52906.2
스위스,49212.0
슬로바키아,41318.7
크로아티아,24833.9
리투아니아,20220.2
에스토니아,19603.1
슬로베니아,17790.0
코스타리카,14234.5
라트비아,10742.1
룩셈부르크,10077.8
키프로스,8790.1
아이슬란드,4715.5
몰타,1847.0
리히텐슈타인,188.3
모나코,86.4
중국,0.0
이란,0.0
사우디아라비아,0.0
아르헨티나,0.0
남아프리카공화국,0.0
