국가별,1997
미국,7079206.9
러시아,1901804.2
일본,1378810.2
독일,1102187.4
영국,754225.9
캐나다,676394.2
브라질,668029.6
멕시코,551984.4
프랑스,544943.6
이탈리아,538111.4
대한민국,501912.3
우크라이나,499632.7
오스트레일리아,469835.7
폴란드,450012.3
스페인,332619.7
튀르키예,278813.8
아르헨티나,258303.6
카자흐스탄,244367.6
네덜란드,233328.5
루마니아,185152.6
체코,157200.4
벨기에,148820.7
콜롬비아,123168.8
그리스,117470.5
벨라루스,89022.1
덴마크,83411.4
오스트리아,82719.6
헝가리,78308.3
핀란드,76409.3
뉴질랜드,73381.5
스웨덴,72345.7
포르투갈,70199.5
칠레,69817.2
불가리아,69401.6
아일랜드,63683.6
노르웨이,53693.4
스위스,53252.2
슬로바키아,52819.7
크로아티아,24543.1
리투아니아,23021.5
에스토니아,20719.3
슬로베니아,20003.9
라트비아,12080.5
룩셈부르크,9494.7
코스타리카,9272.5
키프로스,7439.0
아이슬란드,3774.5
몰타,2813.5
리히텐슈타인,249.2
모나코,107.9
페루,0.0
중국,0.0
인도,0.0
인도네시아,0.0
이란,0.0
이스라엘,0.0
사우디아라비아,0.0
남아프리카공화국,0.0
