"이스라엘",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50598.37,2426.54,2071.92,2557.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59052.159,2812.325,2221.994,3076.383,-
"일본",1102278.49,114487.97,37131.79,29898.05,-,1110363.17,116363.98,37893.21,30991.66,-,1104411.9,118577.14,37903.45,30499.65,-,1155388.36,126111.46,38001.16,32928.78,-,1167441.96,136267.49,37096.27,33012.53,-,1178894.07,138425.43,36294.4,33133.71,-,1173498.51,135494.76,36355.49,33461.48,-,1139334.39,122783.62,35222.64,32963.53,-,1175885.33,110201.29,35263.06,32312.72,-,1197823.56,108272.18,35238.81,31968.86,-
"카자흐스탄",302291.38,21713.8,46710.63,3820.17,-,276507.25,19795.85,51645.61,3714.98,-,244353.03,16820.65,53829.14,3606.06,-,207358.25,12685.17,49801.06,3498.35,-,192991.23,13990.09,50143.38,3442.99,-,182962.51,12257.19,49197.3,3456.02,-,174424.99,15771.28,50724.01,3447.36,-,178677.23,16338.77,54506.17,3452.87,-,143803.65,16797.1,60597.27,3463.17,-,168959.96,17341.32,70620.38,3512.47,-
"사우디아라비아",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,245252.68,19407.78,12331.11,19068.3,-
"튀르키예",143983.1,24578.54,46927.9,11305.19,-,150341.22,24292.5,46978.76,11520,-,156814.96,24797.57,47406.98,11752.23,-,153335.04,24106.12,44926.27,12020.41,-,166297.69,25523.06,44079.79,12348.37,-,184013.16,26159.57,44757.27,12651.39,-,196147.84,27007.04,42505.02,13153.94,-,195823.74,27313.35,43720.12,13461.74,-,193802.15,25784.05,44276.39,13914.2,-,216044.85,26198.5,42332.13,14341.27,-
"북아메리카",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"캐나다",463345.99,58370.82,41316.43,18997.99,-,480805.1,56113.46,43165.93,19158.18,-,482148.22,55870.09,44259.94,19465.4,-,498284.31,57775.31,46068.84,19805.66,-,512687.7,58394.4,48126.2,19861.98,-,531292.29,60677.44,49140.28,19657.8,-,547157.17,60188.8,49393.93,19654.32,-,555281.71,56995.53,50056.66,20100.92,-,568995.35,54498.48,50138.69,20884.42,-,593164.24,54022.41,50960.37,21316.69,-
"멕시코",317662.793,31324.834,112352.193,16189.11,-,318971.083,32275.712,111019.362,17663.535,-,321293.992,33118.051,109852.852,19395.396,-,341343.932,35916.259,115726.162,20975.647,-,330756.743,36026.253,114104.309,22677.946,-,350170.926,40674.558,106826.707,24017.259,-,372277.53,43860.367,109944.593,25901.883,-,394475.78,44221.419,111892.972,27238.957,-,383000.078,48125.684,110489.624,27526.924,-,397055.093,49578.041,112518.786,28662.492,-
"미국",5321001.02,317345.74,540745.92,239313.51,-,5428387.82,322847.57,543748.62,239896.11,-,5517494.03,322186.4,561732.36,238112.71,-,5606349.71,333890.24,566157.53,238769.31,-,5653816.02,362307.45,572213.84,233596.4,-,5841730.21,374103.32,577540.93,230155.17,-,5912699.69,379719.9,566768.31,220018.96,-,5953553.57,386119.47,574997.06,210014.17,-,6012148.73,382438.53,571724.9,203573.26,-,6222786.15,380991.1,564996.91,200388.8,-
"남아메리카",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"아르헨티나",100876.85,7687.2,105530.06,8041.32,-,104238.87,7598.38,106977.74,8295.93,-,105265.39,8272.93,108769.92,8689.18,-,110118.05,9441.76,105788.78,8985.47,-,112302.74,9356.64,104803.8,9320.43,-,127714.4,10051.31,102036.56,9667.64,-,128197.93,11181.93,100998.93,10017.2,-,135747.24,11453.82,98937.46,10322.17,-,138157.18,10778.14,102038.56,10598.21,-,134866.75,10423.12,108114,10953.2,-
"브라질",191547.6,58732.89,295671.3,28649.7,-,194899.8,57273.45,301875.2,29799.9,-,199787.3,61650.1,303862.3,30799.7,-,208545.8,62232.6,311226.7,31900.4,-,223359.4,65357.8,316916.5,33136.2,-,239130.2,66718.12,303466.9,34393.6,-,254209.9,68348.7,309781.6,35689.4,-,264224.9,70978.15,313783.2,36886.1,-,276175.1,70696.67,317660,38395.8,-,283268.4,73896.54,328366.6,39630.6,-
"칠레",31713.513,1662.928,12086.838,1644.236,-,32772.029,2026.271,12477.307,1795.682,-,34902.673,2169.299,12827.046,1874.038,-,37025.576,2375.507,13151.563,1963.994,-,39740.038,2377.195,13449.686,2093.985,-,45127.093,2396.954,13563.918,2226.663,-,51305.62,2128.909,14022.021,2360.608,-,51822.78,2604.629,13965.581,2489.58,-,54291.442,3033.052,13959.456,2594.002,-,51803.958,3150.848,13798.566,2745.35,-
"콜롬비아",52108.98,4482.8,40834.26,6998.71,-,55911.27,4700.79,41179.79,7779.41,-,57167.51,4997.47,41550.76,7946.56,-,57004.3,5711.3,41978.46,8350.8,-,59467.53,5952.52,41228.94,8950.58,-,60094.89,5563.67,42566.77,8996.24,-,64701.93,6036.73,42847.65,9582.49,-,64909.16,5700.07,42724.72,9796.12,-,59744.44,4729.04,43253.62,10151.75,-,61748.68,5184.35,43057.71,10652.97,-
"코스타리카",2936.012,478.664,3594.312,1047.65,-,3667.375,547.927,3496.618,1085.4,-,3816.052,553.354,3396.752,1126.34,-,4570.552,552.593,3322.378,1176.758,-,4672.884,578.295,3211.09,1231.331,-,4533.353,618.301,3119.837,1291.354,-,4427.804,399.169,3098.43,1347.126,-,4933.838,435.801,3024.091,1418.097,-,5044.928,445.973,2976.085,1484.714,-,4989.428,583.78,2900.398,1472.147,-
"페루",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22153.91,9899.22,22809.06,2720.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31656.5,2666.25,22822.42,5050.52,-
"유럽",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"오스트리아",56274.66,13681.13,8310.6,4444.76,-,51740.28,12042.69,7968.44,4391.4,-,52087.32,11996.2,8073.15,4361.19,-,51614.43,12826.68,8035.8,4249.05,-,54161.65,13606.45,8130.44,4054.7,-,58179.58,13096.65,7994.77,3841.93,-,57034.74,14073.34,7935.84,3675.7,-,56888.36,13673.47,7911.02,3540.05,-,55811.19,13452.25,7787.08,3404.63,-,55291.16,14407.62,7643.63,3276.96,-
"벨라루스",101298.72,5501.93,28454.45,4458.34,-,91172.65,5071.04,25542.52,4245,-,79431.21,4002.48,24742.3,4120.44,-,67648.79,3255.59,21373.15,4065.92,-,60224,3558.4,20134.78,4038.81,-,61060.41,3546.37,20079.55,4073.83,-,60613.97,3754.41,20484.07,4169.64,-,58769.76,4149.85,20569.62,4268.7,-,56810.5,4352.64,18754.7,4343.6,-,54222.4,4171.99,18303.67,4447.87,-
"벨기에",107556.37,24550.63,11525.27,4947.31,-,105916.59,25572.18,11519.92,5069.05,-,105787.68,24737,11658.59,4713.66,-,107476.89,27626.46,11548.3,4793.8,-,107789.99,29269.47,11754.72,4765.64,-,112127.06,28764.1,11669.93,4666.87,-,106302.94,26147.42,11657.98,4712.33,-,110688.52,27298.15,11467.22,4559,-,105341.92,26464.35,11646.43,4280.13,-,106210.46,27665.22,10855.58,4146.06,-
"불가리아",57480.62,7681.72,10799.15,4881.73,0,54652.63,6436.73,9414.88,4821.67,0,55333.78,6738.86,7991.27,4600.04,0,51645.1,8280.06,6863.79,3816.32,0,51664.4,10270.42,5790.41,4443.13,0,52395.7,10127.69,5490.79,4600.97,0,49944,9375.26,5504.85,4577.45,0,49013.46,7004.79,5000.16,4338.38,0,42608.04,6138.59,5305.66,4221.91,0,41081.59,7068.26,5043.34,4194.27,0
"크로아티아",16081,3325.05,4286.56,1125.63,0,15430.89,2777.71,3586.74,1137.22,0,16095.83,2267.34,3413.68,1153.57,0,15081.9,2501.74,3253.16,1178.23,0,16033.23,2323.46,3132.04,1197.69,0,16632.78,2288.55,3049.29,1209.44,0,17628.44,2483.78,3188.85,1241.97,0,18173.5,2246.83,2984.41,1263.17,0,18847.58,2689.43,3111.83,1306.37,0,18257.15,2953.27,3093.2,1350.03,0
"체코",150464.89,13767.97,13143.94,3482.86,-,145724.81,14522.8,11318.44,3468.8,-,141387.77,13351.21,10041.84,3542.85,-,132043.98,14607,9070.07,3689.59,-,131369.57,14160.51,9170.8,3671.07,-,134178.42,14955.97,8876.5,3698.76,-,128902.25,15981.64,8500.75,3815.72,-,122822.28,16137.84,8140.04,3934.44,-,115394.71,13547.35,8186.73,3933.21,-,123740.91,15136.89,8281.61,3979.8,-
"덴마크",64315,2276.39,13865.17,1976.44,-,58467.97,2374.41,13720.55,1954.64,-,60671.72,2449.43,13695.58,1854.13,-,64688.26,2602.29,13529.33,1778.89,-,61702.38,2825.01,13553.23,1668.1,-,75208.94,2963.22,13164.05,1592.48,-,65718.33,2988.88,13198.9,1505.3,-,61695.23,3152.17,13199.01,1409.52,-,59207.04,3408.79,12797.42,1411.64,-,54906.58,3562.72,12774,1419.15,-
"에스토니아",33407.07,965.5,2610.77,419.38,-,24002.07,572.44,2208.8,432.21,-,19213.53,351.36,1733.92,452.84,-,19591.57,597.58,1584.62,451.25,-,17588.23,632.76,1405.61,437.33,-,18580.66,648.43,1298.81,479.84,-,18168.01,699.12,1309.2,542.91,-,16351.02,751.68,1327.08,562.25,-,15420.46,686.37,1152.46,569.95,-,14981.5,690.74,1158.69,622.4,-
"핀란드",52097.28,4835.31,6839.88,5268.98,-,51492.35,4559.79,6346.04,5283.36,-,53429.72,4583.32,6624.94,5277.19,-,58762.1,4850.28,6674.32,5205.7,-,55256.52,4901.27,6461.2,5124.59,-,61007.89,5145.01,6570.24,5006.41,-,59425.12,5448.43,6670.92,4864.85,-,56111.04,5482.41,6490.9,4642.83,-,55489.46,5644.45,6385.79,4528.31,-,53683.76,5815.88,6386.36,4250.62,-
"프랑스",397360.9,73431.82,77262.48,18842.23,-,389720.42,71186.08,76630.17,19743.27,-,371623.17,68638.48,75366.27,20616.52,-,363608.96,68749.18,74640.69,21084.97,-,369914.61,67603.53,75237.87,21416.15,-,386623.8,68521.48,75819.78,21556.52,-,377463.28,69888.38,75945.32,21646.6,-,395983.07,65189.16,75929.69,22182.34,-,393386.51,62233.41,76294.49,22444.37,-,385788.24,61520.35,78506.06,22899.86,-
"독일",1007214.84,89560.18,65681.35,42608.21,-,958784.77,89540.78,64228.08,43072,-,949523.81,90803.87,63328.89,42650.1,-,926793.18,96328.55,63179.01,41491.84,-,922577.57,94758.01,63189.25,40135.98,-,943003.89,92868.82,63734.24,38261.99,-,911144.69,93460.44,62749.87,34832.35,-,901164.3,81007.09,63202.48,32230.18,-,876230.99,73403.83,63368.03,30177.98,-,872551.55,76658.24,62732.48,28249.56,-
"그리스",77246.16,10855.34,10548.85,5355.96,-,79228.42,10322.43,10271.49,5465.31,-,78870.98,10642.69,9791.13,5523.23,-,81109.57,11130.85,9524.15,5693,-,81174.63,12818.4,9887.56,5700.53,-,83395.36,13470.93,9938.03,5811.52,-,87928.58,13908.41,9865.49,5767.99,-,92652.89,14550.71,9822.21,5967.92,-,92091.99,15245.63,9734.57,5913.69,-,96890.77,14281.96,9563.76,5922.97,-
"헝가리",68033.24,7823.8,8646.4,4171.4,-,61033.37,6194.63,7401.68,4217.6,-,62099.02,6990.67,6504.59,4270.77,-,59711.87,8412.39,6315.63,4310.75,-,59197.15,8049.86,6041.98,4358.69,-,61030.75,8344.01,6059.16,4370.38,-,60152.93,7715.51,6017.57,4422.27,-,59814.28,7304.44,6193.72,4472.05,-,60252.33,7190.48,6266.06,4539.16,-,56658.32,7958.53,6149.08,4612.39,-
"아이슬란드",1755.34,790.99,677.11,252.36,-,1899.1,585.01,658.73,266.28,-,2003.81,551.64,659.64,281.33,-,1952.65,520.89,663.26,287.62,-,2057.2,553.02,643.45,301.01,-,2112.64,530.11,656.32,316.74,-,2152.55,649.01,647.85,325.06,-,2146.15,785.2,660.1,315.91,-,2202.56,938.98,657.71,323.88,-,2184.77,991.79,641.4,336.27,-
"아일랜드",31916.61,2922.6,19914.53,1799.73,-,31797.67,2848.33,20070.95,1872.61,-,31974.26,2846.39,20437.54,1928.64,-,32934.92,3123.59,20556.23,1978.89,-,33840.38,3107.74,21112.77,2019.76,-,35450.81,3282.91,21626.98,1884.46,-,36552.75,3717.61,21836.17,1577.08,-,38759.97,3512.18,22393.61,1626.7,-,40174.8,3639.33,22078.41,1630.86,-,42479.43,4406.82,21182.75,1643.38,-
"이탈리아",425555.84,38825.91,38567.96,19746.96,-,425419.03,38365.62,38030.21,20176.48,-,420624.7,35442.84,38384.88,20707.55,-,415749.29,34066.83,38137.52,21417.74,-,438292.96,37270.73,38076.4,22013.62,-,435145.99,34427.48,38047.88,22754.56,-,441047.52,35089.02,38514.77,23460.05,-,453754.86,35746.64,37923.63,23160.86,-,458340.36,36275.56,38370.92,23153.54,-,460325.94,38367.94,37184.86,24099.4,-
"라트비아",18059.68,588.79,4646.51,837.76,-,14671.04,308.5,3589.33,793.15,-,12569.54,150.04,2476.85,708.91,-,10884.83,197.36,2182.81,693.3,-,9630.12,226.76,2030.45,702.5,-,9699.34,249.34,1983.62,707.03,-,9119.55,274.03,1962.86,724.03,-,8699.97,286.84,1854.24,735.31,-,8061.46,327.54,1656.83,744.57,-,7438.16,284.48,1680.55,764.59,-
"리히텐슈타인",208.88,0.58,26.03,1.69,-,209.68,0.62,25.31,1.71,-,217.84,0.68,24.15,1.68,-,203.85,0.86,24.28,1.69,-,207.04,1.55,24.14,1.68,-,208.88,1.84,24.35,1.67,-,221.43,2.18,23.97,1.65,-,232.32,2.67,23.52,1.67,-,229.67,3.23,22.51,1.68,-,220.05,4.03,21.86,1.69,-
"리투아니아",35203.77,4324.29,8855.02,1717.61,-,19937.01,2526.28,6873.59,1690.04,-,16065.21,1600.49,5516.81,1719.27,-,15137.52,1816.67,4865.48,1696.07,-,14186.78,2096.74,4501.71,1700.81,-,14669.63,2459.35,4640.08,1700.07,-,14217.6,2413.28,4670.3,1720.33,-,14914.69,2789.16,4506.37,1702.48,-,12473.67,2717.85,4217.15,1689.59,-,10945.05,2849.05,4011.66,1687.89,-
"룩셈부르크",11000.36,1530.56,703.52,118.84,-,10841.03,1463.98,693.58,119.7,-,11009.8,1453.09,697.35,121.11,-,10296.97,1358.23,680.23,112.2,-,8266.35,1001.93,698.63,111.61,-,8375.77,948.14,703.63,113.92,-,7842.74,840.01,695.27,116.68,-,7100.05,682.27,689.89,118.67,-,7521.04,721.22,690.9,118.1,-,8084.28,749.9,684.72,116.09,-
"몰타",2278.7,7.73,111.5,82.13,-,2301.4,8.78,114.06,88.87,-,2895.75,8.82,113.97,97.27,-,2667.52,9.11,111.15,106.35,-,2460.35,9.07,107.67,113.97,-,2542.68,8.86,111.1,119.16,-,2565.02,9.08,112.93,126.47,-,2534.04,8.5,107.68,137.44,-,2582.89,7.9,111.12,143.2,-,2477.85,12.64,105.23,153.99,-
"모나코",102.43,0.19,-,0.7,-,108.02,0.24,-,0.7,-,106.94,0.47,-,0.69,-,107.58,0.54,-,0.68,-,104.17,0.59,-,0.68,-,107.75,0.75,-,0.73,-,106.35,0.9,-,0.6,-,105.08,1.22,-,0.65,-,105.78,1.46,-,0.91,-,103.32,1.87,-,1.1,-
"네덜란드",168148.27,19433.17,25499.47,16631.07,-,168011.65,20287.92,25515.81,16335.73,-,168128.36,21268.67,25127.59,15939.63,-,168665.49,22969.24,24200.14,15364.98,-,170417.91,22100.73,24194.72,14592.21,-,180014.58,23680.34,23824.58,14142.59,-,171817.44,24807.88,22975.44,13727.75,-,172601.37,25458.76,22280.34,13199.69,-,167081.81,20024.57,21805.42,12159.31,-,168092.84,19247.6,20627.76,11486.73,-
"노르웨이",27320.56,13580.97,4877.92,2559.59,-,28372.54,10947.56,4848.04,2538.63,-,29478.69,11730.99,4841.25,2547.75,-,31065.23,12051.57,4850.57,2534.73,-,31477.31,11914.04,4888.59,2554.52,-,34535.98,11802.67,4923.63,2455.05,-,34301.02,12117.35,4862.54,2412.5,-,34260.22,12423.22,4854.99,2227.01,-,35213.35,12481.02,4881.83,2165.17,-,34303.91,12776.86,4715.3,2278.08,-
"폴란드",383017.81,19265.17,42514.51,18382.55,-,375133.35,18546.07,38641.17,18536.05,-,376603.71,18531.93,37212.72,18588.99,-,369480.85,20750.83,36922.29,17673.56,-,370528.99,22146.46,36724.76,17331.66,-,386532.38,21305.53,35755.94,16789.69,-,375143.55,22207.52,36562.43,16098.84,-,346579.14,20613.3,36457.19,15740.14,-,337945.9,19633.11,34988.94,14963.85,-,324336.88,22224.44,33205.86,14225.54,-
"포르투갈",42621.54,6165.66,7368.83,5241.46,-,46775.35,5818.62,7253.47,5395.67,-,45308.12,5709.34,7195.53,5532.48,-,46004.48,5722.78,7222.49,5702.87,-,49571.3,6601.53,7277.51,5856,-,46806.28,6711.91,7466.8,6027.83,-,49377.8,7108.58,7494.2,6218.92,-,53932.24,7249.4,7454.14,6422.92,-,61277.83,7683.47,7584.25,6623.08,-,59880.01,7971.54,7698.95,6869.52,-
"루마니아",153176.32,22749.09,28962.31,5520.61,-,144358.94,19614.54,25443.21,5439.97,-,133939.36,19548.85,25435.79,5469.87,-,132146.06,19699.25,24496.75,5503.39,-,135584.89,22824.32,24591.56,5741.04,-,139811.98,22097.37,24023.32,5803.49,-,136198.64,20477.74,22588.98,5887.22,-,121020.83,19380.94,21942.77,5840.66,-,106697.9,16833.26,20847.57,5911.34,-,98363.67,18042.86,19794.87,6036.91,-
"러시아",2452144.23,263103.88,237957.47,52113.81,-,2013014.97,234803.05,225513.48,51286.55,-,1924149.08,201445.51,208701.71,51315.71,-,1709301.41,176228.11,186423.78,50859.1,-,1669245.12,184756.91,165439.98,51269.49,-,1646207.16,168390.6,153609.31,51252.74,-,1539503.4,168958.93,141352.87,51989,-,1528851.52,161129.68,127449.64,52587.46,-,1544081.89,182164.68,120539.93,53717.22,-,1521020.6,198604.93,120764.27,54611.59,-
"슬로바키아",50157.05,7388.32,5251.43,1546.6,-,45916.11,7037.04,4135.1,1536.54,-,41932.21,8089.71,3684.89,1536.07,-,39465.42,8260.88,3532.14,1428.23,-,38999.39,9166.38,3585.5,1428.7,-,38623.88,9473.47,3470.78,1429.83,-,38438.65,9529.07,3402.27,1449.67,-,37896.06,9689.67,3058.55,1474.02,-,37144.05,9338.17,2882.89,1489.19,-,36212.48,8407.12,2855.3,1511.3,-
"슬로베니아",13791.7,1057.02,1832.54,766.57,-,13704.83,1047.32,1947.36,732.75,-,14243.18,874.64,1838.74,711.25,-,14459.45,1051.18,1855.14,716.57,-,15230.11,1056.36,1855.02,721.76,-,15883.25,1057.84,1793.79,728.73,-,16391.84,1097.04,1743.34,771.72,-,15935.31,1075.21,1783.31,807.1,-,15256.03,1099.29,1799.01,831.6,-,14873.71,1141.12,1892.16,862.39,-
"스페인",223582.06,26637.43,31639.5,13583.81,-,233918.21,25314.34,31753.3,13847.99,-,225589.11,24347.72,30833.98,13962.6,-,235894.5,28316.7,32367.44,14306.89,-,249851.27,29873.23,32792.49,14494.06,-,237437.71,30789.51,35383.43,14932.61,-,248828.98,32966.82,35338.72,15485.14,-,255790.98,34761.49,36276.35,15354.16,-,278437.79,37494.55,36904.4,15525.89,-,289357.15,39386.6,38754.16,15778.45,-
"스웨덴",52862.17,7196.44,7324.83,4204.35,-,53057.09,6693.2,7285.52,4216.83,-,52936.89,6843.2,7605.77,4082.21,-,54951.93,7311.87,7741.82,3934.68,-,54147.79,7699.13,7551.74,3927.52,-,58248.26,7468.04,7624.43,3898.26,-,53301.9,7521.09,7662.13,3860.59,-,53679.01,7703.61,7549.37,3802.24,-,50933.76,7670.43,7342.82,3655.79,-,49362.26,8117.52,7319.96,3549.37,-
"스위스",44286.24,3590.92,6773.4,2153.76,13.94,44333.41,3399.53,6686.22,2134.31,14.42,42156.53,3157.98,6594.43,2057.47,13.9,41034.22,3339.28,6578.25,1963.55,14.03,41935.37,3341.06,6583.2,1945.25,13.56,42806.16,3246.21,6484.68,1914.85,16.5,41887.52,3212.88,6263.2,1873.44,15.19,43457.02,3262.56,6220.92,1829.7,13.86,43247.09,3362.54,6166.71,1794.31,15.15,42240.31,3674.97,6136.66,1772.09,15.31
"우크라이나",661617.42,101314.47,81069.5,12424.24,-,615799.41,97332.95,75797.07,12345.16,-,547045.88,79207.46,72575.16,12252.71,-,459960.22,67168.15,65806.65,11978.17,-,431377.13,58156.32,60607.71,11966.41,-,395407.06,56538.09,51624.89,11851.45,-,377684.78,62118.95,48038.92,11790,-,365977.07,60072.8,43096.56,11766.59,-,335772.85,62884.55,39376.72,11734.95,-,311340.84,67453.09,37334.68,11788.63,-
"영국",613364.16,78063.32,50501.54,73241,-,598080.75,73375.7,50017.89,73425.19,-,582509.96,70000.04,49403.68,74019.12,-,566022.85,73148.89,50103.38,74449,-,558572.11,73557.95,49885.64,75628.51,-,575493.66,76077.18,50882.46,75931.42,-,551267.99,76799.02,50729.47,75429.45,-,556451.94,71616.28,50493.15,74245.48,-,545381.48,57085.66,50309.66,71024.8,-,553790.53,53403.71,48571.47,68153.86,-
"아프리카",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"남아프리카공화국",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,297566.35,30386.22,35455.52,16429.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,363525.961,30258.599,681.37,18.608,-
"오세아니아",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"오스트레일리아",299090.7,24310.43,91260.93,23387.23,-,305421.43,24888.97,88317.43,23124.35,-,308632.84,24635.15,86069.36,22945.13,-,309510.71,24886.78,86039.1,22173.97,-,322039.82,24654.42,82278.65,22103.56,-,328501.7,24342.83,84494.53,20235.92,-,339796.05,24415.69,85697.55,19926.39,-,354023.88,25468.7,85442.2,19102.35,-,359428.24,25914.85,85399.79,19228.29,-,368518.19,25766.61,88716.22,18587.97,-
"뉴질랜드",24346.49,3728.61,33557.06,4052.99,3.28,26189.9,3374.09,33113.29,4154.46,3.24,25710.74,3213.57,33506.03,4260.28,3.21,26020.68,3087.59,34605.1,4142.69,3.17,25798.49,3181.33,35176.37,4235.37,3.14,27373.37,3352.92,35500.52,4321.62,3.11,29388.21,3274.9,36330.83,4384.37,3.21,27806.54,3254.73,35740.37,4381.93,3.3,29147.95,3440.23,35974.61,4409.28,3.4,29864.01,3477.78,37068.76,4436.43,3.49
