"국가",2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010
"국가",에너지,산업 공정 및 제품 사용,농업,폐기물,기타,에너지,산업 공정 및 제품 사용,농업,폐기물,기타,에너지,산업 공정 및 제품 사용,농업,폐기물,기타,에너지,산업 공정 및 제품 사용,농업,폐기물,기타,에너지,산업 공정 및 제품 사용,농업,폐기물,기타,에너지,산업 공정 및 제품 사용,농업,폐기물,기타,에너지,산업 공정 및 제품 사용,농업,폐기물,기타,에너지,산업 공정 및 제품 사용,농업,폐기물,기타,에너지,산업 공정 및 제품 사용,농업,폐기물,기타,에너지,산업 공정 및 제품 사용,농업,폐기물,기타
"루마니아",102269.39,17735.99,19835.42,6141.54,-,102867.83,18636.97,20285,6208.97,-,107205.85,19390.57,20777.47,6488.8,-,103374.17,21505.78,20632.25,6609.42,-,102066.71,21484.16,21110.52,6665.71,-,103517.57,21040.87,21366.73,6425.33,-,106987.37,21239.79,21134.84,6568.78,-,107563.54,18141.95,20694.17,6497.9,-,92697.5,12044.58,20078.88,6472.91,-,88407.43,13781.99,17943.59,6536.9,-
"러시아",1557951.62,196604.37,118229.66,55834.3,-,1541230.33,193282.47,117030.51,56958.56,-,1570630.99,196573.56,114733.86,58179.39,-,1570996.23,210503.21,111625.08,59492.64,-,1590196.28,212432.76,106750.44,61223.21,-,1642026.82,220584.78,104694.36,62857.13,-,1636341.21,221952.9,106946.09,64882.07,-,1668420.86,213586.75,110781.2,66701.48,-,1560433.71,187396.93,108827.03,68380.51,-,1639330.25,204389.9,105420.26,70253.02,-
"슬로바키아",38153.2,8562.69,3009.15,1531.6,-,35685.28,9609.29,3013.02,1562.55,-,36458.99,9198.75,2737.95,1577.81,-,35909.74,10454.99,2714.41,1600.82,-,36401.81,9925.57,2720.88,1618.06,-,35494.19,10742.63,2530.99,1677.16,-,33834.93,10618.57,2601.65,1644.23,-,34325.53,10503.7,2719.48,1665.45,-,31812.61,8964.47,2467.94,1710.39,-,32152.97,9288.85,2581.75,1743.07,-
"슬로베니아",16097.05,1196.9,1867.71,878.91,-,16314.9,1203.84,1928,871.87,-,15996.06,1271.4,1832.83,887.53,-,16394.82,1321.82,1781.47,888.33,-,16600.63,1394.63,1798.73,849.29,-,16787.29,1438.84,1797.93,809.62,-,16963.49,1448.78,1858.89,749.26,-,17966.42,1322.27,1781.55,673.05,-,16180.31,985.61,1790.48,610.19,-,16454.1,986.4,1758.29,599.13,-
"스페인",290632.41,36972.6,38446.11,15991.71,-,310034.9,36614.45,37980.18,16092.92,-,313824.11,39278.2,38903.98,15922.49,-,329954.93,40388.69,37973.69,15272.43,-,344337.23,43104.39,35896.95,15421.06,-,334901.24,46032.63,35150.18,16012.68,-,342845.61,47581.34,35867.81,16537.04,-,315136.99,44601.28,32961.15,16475.09,-,280380.96,38004.35,33482,17943.81,-,265609.69,39094.18,33208.2,16740.21,-
"스웨덴",50160.23,8212.4,7263.4,3492.51,-,50822.24,8449.78,7166.86,3296.32,-,51776.2,8095.93,7050.68,3148.66,-,50550.33,8653.15,7076.42,3130.44,-,48065.92,8570.95,6929.98,2974.08,-,47986.72,8533.96,6796.85,2866.19,-,47090.17,8483.28,6795.44,2666,-,45196.18,8176.8,6880.42,2374.59,-,43302.63,6174.63,6647.31,2270.68,-,47342.36,8162.27,6736.43,2134.59,-
"스위스",43655.34,3752.08,6170.23,1769.58,17.06,42054.07,3874.84,6098.78,1764.77,15.84,43242.39,3873.96,6014.52,1721.13,18.35,43570.98,4157.69,5997.33,1723.23,16.52,44011.45,4299.25,6075.74,1687.36,16.07,43625.02,4342.7,6118.06,1657.47,15.56,41579.01,4426.37,6181.16,1613.94,16.5,42968.05,4383.97,6273.8,1570.25,15.1,41859.03,4156.37,6171.99,1523.77,15.1,43228.63,4395.46,6182.71,1484.46,15.59
"우크라이나",324244.91,71860.48,37977.3,11907.97,-,306588.54,74656.7,37773.06,12016.2,-,316429.5,78250.07,33536.74,12095.47,-,314596.35,81458.46,34783.29,12280.33,-,315112.38,80952.38,33912.93,12424.32,-,328851.73,85274.97,33316.73,12592.22,-,326975.32,92520.38,31103.75,12815.92,-,313305.1,89194.54,35960.28,12685.55,-,275355.63,68642.16,33944.1,12591.2,-,286384.3,74714.99,33520.89,12725.58,-
"영국",564593.3,50003.71,46240.6,66225.93,-,548877.63,46307.41,45710.45,64984.14,-,554616.5,49658.14,46090.78,60947.87,-,554497.36,50880.04,46460.05,56093.52,-,550289.9,49694.71,46420.54,53190.24,-,546670.03,50218.06,45407.5,49899.89,-,536282.17,52274.78,44987.56,46486.84,-,523758.84,49668.98,43854.71,41444.78,-,481240.07,39994.14,43554.1,37112,-,498931.87,41001.15,43847.03,31944.54,-
"아프리카",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"남아프리카공화국",366163.415,30560.138,815.101,18.993,-,376061.865,32661,1022.275,19.623,-,396857.447,32561.088,945.208,19.815,-,410962.524,32391.086,1021.441,20.03,-,403648.651,33952.512,622.466,20.259,-,399123.966,34681.268,839.046,20.499,-,426249.235,33813.553,1009.424,20.759,-,424743.516,33241.721,1139.114,21.038,-,453175.672,31924.48,1081.935,21.338,-,418710.668,33322.544,1160.7,21.659,-
"오세아니아",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"오스트레일리아",376334.55,26598.98,87630.11,18892.44,-,379727.83,27059.85,87436.18,18947.16,-,384144.15,29531.12,81706.55,16332.39,-,396852.82,30831.07,85250.76,15892.79,-,403747.71,30130.27,85972.45,15739.32,-,409639.73,30615.93,84279.98,15482.14,-,417919.17,32659.41,80288.28,15872.66,-,422515.18,32673.88,77553.22,16386.53,-,427670.22,30504.54,77745.96,16206.62,-,422579.51,33439,75100.44,16053.81,-
"뉴질랜드",31867.3,3590.57,37837.17,4457.17,3.59,31815.02,3666.06,37727.75,4470.02,3.59,33276.33,3871.96,38300.97,4374.54,3.59,32927.67,3930.46,38414.97,4392.11,4.04,34525.15,4048.56,38794.31,4379.67,4.49,34913.39,4144.67,38529.26,4181.57,4.47,33487.83,4372.99,37663.2,4144.83,4.48,34627.74,4259.82,36398.58,4059.77,4.5,31969.6,4219.32,36525.28,3928.61,4.51,32127.24,4563.29,36759.84,3873.13,4.52
